Department,Search Term,Search Frequency Rank,#1 Clicked ASIN,#1 Product Title,#1 Click Share,#1 Conversion Share,#2 Clicked ASIN,#2 Product Title,#2 Click Share,#2 Conversion Share,#3 Clicked ASIN,#3 Product Title,#3 Click Share,#3 Conversion Share
Amazon.com,water filter,776,B004INTGKK,"Brita Basic Faucet Water Filter System, Chrome, 1 Count",15.34%,10.96%,B09WBX1WKC,"Brita XL 27 Cup Dispenser with 1 Standard Filter, Made Without BPA, UltraMax, Grey (Package May Vary)",9.31%,11.47%,B083KY2FZB,"ZeroWater 20 Cup Ready-Pour 5-Stage Water Filter Pitcher NSF Certified to Reduce Lead, Other Heavy Metals and PFOA/PFOS, White and Blue",6.31%,6.07%
Amazon.com,milk frother,777,B088SXVHP3,"Zulay Milk Frother for Coffee with Upgraded Titanium Motor - Handheld Frother Electric Whisk, Milk Foamer, Mini Mixer and Coffee Blender Frother for Frappe, Latte, Matcha, No Stand - Silver",13.13%,16.55%,B09D8T11YS,"Zulay Original Milk Frother Handheld Foam Maker for Lattes - Whisk Drink Mixer for Coffee, Mini Foamer for Cappuccino, Frappe, Matcha, Hot Chocolate by Milk Boss (Black)",8.42%,8.95%,B08SFLXJYL,"Zulay New Titanium Motor Milk Frother - Handheld Frother Whisk, Milk Foamer Frother, Mini Blender and Electric Mixer for Coffee, Frappe, Latte, Matcha, Budget No Stand - Cloud",6.94%,8.16%
Amazon.com,kn95 face masks,778,B09BZF2X29,"KN95 Face Mask 50 PCS, Breathable Protection Masks, 5-Ply KN95 Black Masks, Cup Dust Safety Masks",10.59%,11.21%,B08Y8NVW6Y,50pcs KN95 Face Mask Black 5 Layer Cup Dust Safety Masks Filter Efficiency≥95% Breathable Elastic Ear Loops Black Masks,10.31%,11.50%,B08VJM6VZC,"LEVENIS KN95 Face Masks 50 Pack, Breathable Comfortable and Disposable KN95 Mask, Black",8.91%,8.03%
Amazon.com,flip flops for women,779,B06XSPYQ1R,Old Navy Women Beach Summer Casual Flip Flop Sandals,9.96%,13.04%,B000NBM68A,"Havaianas Women's Top Flip Flop Sandals, White, Size 6 Womens",6.17%,7.90%,B08ZPW2D8H,Reef Women's Cushion Breeze Flip-Flop,4.87%,4.95%
Amazon.com,back to school,780,B09YYQV5HH,"Jelife Bento Box Kids Lunch Box - Large Bento-Style Leakproof with 4 Compartments Food Storage Container with Tableware for Kids Back to School, Reusable On-the-Go Meal and Snack Packing, Green",6.21%,2.69%,B08T16ZDR9,First Day of School Board - 14” X 11” Double-Sided - My First and Last Day of School Sign Chalkboard Reusable - 1st Day School Signs for Kids Back to School Supplies Preschool Kindergarten 1st Grade,5.18%,6.28%,B0711XY1FW,"Crayola Back To School Supplies for Girls & Boys, Crayons, Markers & Colored Pencils, Gifts, 80 Pieces [Amazon Exclusive]",4.61%,6.50%
Amazon.com,y2k,781,B09XQV4QCT,Women Y2K E-Girl Streetwear High Waisted Cargo Pants Wide Leg Denim Jeans Straight Casual Loose Baggy Flare Trousers Vintage,6.71%,3.66%,B08HCZX2VY,YEOU Women Rhinestone Y2K Spider Skeleton Hoodies Punk Jackets Streetwear Goth Harajuku Oversized Zip Up Hoodie,5.48%,1.57%,B09ZKJKP18,Women Y2K Hollow Out Top Long Sleeve Crochet Knit Crop Tops Sexy See Through Fishnet Top,3.22%,1.57%
Amazon.com,yoga pants,782,B09J3P5MVL,TOPYOGAS Women's Casual Bootleg Yoga Pants V Crossover High Waisted Flare Workout Pants Leggings,5.08%,2.08%,B0119VCCKO,"No Nonsense Women's Sport Yoga Pant, Black, Small",3.91%,3.62%,B09J3NVSCR,TOPYOGAS Women's Casual Bootleg Yoga Pants V Crossover High Waisted Flare Workout Pants Leggings Black,3.65%,2.99%
Amazon.com,carhartt t shirts for men,783,B0000ANHT7,CarharttMenLoose Fit Heavyweight Short-Sleeve Pocket T-ShirtBlackLarge,8.90%,12.64%,B0B4TVFNBY,Carhartt Men's Loose Fit Heavyweight Short-Sleeve Pocket T-Shirt,5.94%,5.50%,B0000ANHSZ,CarharttMenLoose Fit Heavyweight Short-Sleeve Pocket T-ShirtBlackMedium,5.32%,5.38%
Amazon.com,baby boy clothes,784,B09589TB87,Gerber baby-boys 4 Pack Sleep 'N Play Footie,10.31%,11.12%,B0B1DF22SZ,Simple Joys by Carter's Unisex Babies' Hooded Sweater Jacket with Sherpa Lining,4.01%,4.60%,B09QT2J62Y,LvYinLi Cute Baby Boy Clothes Suit Toddler Boys' Striped long Sleeve T-Shirt+Denim Overalls Jumpsuit Pants Outfits Sets,3.07%,3.77%
Amazon.com,sneakers for women,785,B0955T46NW,New Balance Women's Fresh Foam X70 V1 Sneaker,5.56%,4.21%,B09GWTL9C7,Steve Madden Women's Possession Sneaker,4.05%,1.33%,B087THGJXR,Under Armour Women's Charged Assert 9 Running Shoe,3.29%,2.88%
Amazon.com,kids water bottle for school,786,B077NPDFVL,"bubba Flo Water Bottle, Kids, 16oz, Aqua",13.45%,15.94%,B00DAPQV0K,"THERMOS FUNTAINER 12 Ounce Stainless Steel Vacuum Insulated Kids Straw Bottle, Blue",7.55%,10.49%,B073WBN1SW,"Contigo Autoseal Trekker Kids Water Bottle, 2-Pack, Granny Smith & Nautical",6.16%,6.27%
Amazon.com,socks for women,787,B091K1C3KD,Hanes Women's 10-Pair Value Pack Ankle Socks,6.96%,8.13%,B08D22XC8M,Saucony Women's Performance Heel Tab Athletic Socks (8 & 16 Pairs),5.95%,7.52%,B07PWBF6BS,Hanes Women's 10-Pair Value Pack Low Cut Socks,4.62%,4.95%
Amazon.com,hey dude,788,B07CFYL4XK,Hey Dude Women's Wendy Shoes Womens Loafer,21.35%,14.23%,B09S75JGF2,Hey Dude Men's Wally Sox Onyx Multiple Colors | Men’s Shoes | Men's Lace Up Loafers | Comfortable & Light-Weight,10.32%,14.23%,B01GTP6MYM,Hey Dude Men's Wally Multiple Colors | Men’s Shoes | Men's Lace Up Loafers | Comfortable & Light-Weight,5.04%,5.42%
Amazon.com,bathroom accessories,789,B08PB8ZTK1,"4 Pack Qtip Holder Dispenser for Cotton Ball, Cotton Swab, Cotton Round Pads, Floss - 10 oz Clear Plastic Apothecary Jar Set for Bathroom Canister Storage Organization, Vanity Makeup Organizer",7.36%,10.63%,B08PB79YXV,"2 Pack Qtip Holder Dispenser for Cotton Ball, Cotton Swab, Cotton Round Pads, Floss - 10 oz Clear Plastic Apothecary Jar Set for Bathroom Canister Storage Organization, Vanity Makeup Organizer",5.09%,6.92%,B09LLL1HX6,"MOFOROCO 3-Pack Corner Shower Caddy Organizer Shelf, Shower Organization with Soap Holder, Adhesive Shower Shelves Rustproof for Bathroom Shower Storage Basket Shower Accessories(Matte Black)",4.30%,3.09%
Amazon.com,air mattress,790,B07WXV7ZQ2,"SLEEPLUX Durable Inflatable Air Mattress with Built-in Pump, Pillow and USB Charger, 15 Tall Twin",12.41%,13.48%,B0869HGSVL,"Intex Comfort Plush Elevated Dura-Beam Airbed with Internal Electric Pump, Bed Height 22, Queen",9.72%,11.05%,B0869FL812,"Intex Dura-Beam Standard Series Pillow Rest Raised Airbed w/Built-in Pillow & Internal Electric Pump, Twin",7.01%,8.78%
Amazon.com,golf,791,B08Z43396X,CHAMPKEY Premium Golf Impact Mat 1.0 Edition | Analysis Swing Path and Correct Hitting Posture Golf Practice Mat | Advanced Guide and Rubber Backing Golf Hitting Mat,4.85%,4.93%,B0B2PL8PFB,"Bltend Golf Net, 10x7ft 7-in-1 Golf Practice Net with Tri-Turf XL Golf Mat, Target Cloth, 6 Golf Balls, 7 Golf Tees, Carry Bag, Golf Hitting Training Aids for Driving Chipping Backyard Indoor Outdoor",3.14%,1.13%,B09KR5DXZ4,Callaway Golf Men's Weather Spann Premium Synthetic Golf Glove,2.65%,6.20%
Amazon.com,wifi extender,792,B07N1WW638,"TP-Link AC750 WiFi Extender (RE220), Covers Up to 1200 Sq.ft and 20 Devices, Up to 750Mbps Dual Band WiFi Range Extender, WiFi Booster to Extend Range of WiFi Internet Connection",15.41%,15.79%,B014YN7LVE,"NETGEAR Wi-Fi Range Extender EX6120 - Coverage Up to 1500 Sq Ft and 25 Devices with AC1200 Dual Band Wireless Signal Booster & Repeater (Up to 1200Mbps Speed), and Compact Wall Plug Design",7.94%,7.52%,B0971BBYSN,"TP-Link AC1200 WiFi Range Extender (RE330), Covers Up to 1500 Sq.ft and 25 Devices, Dual Band Wireless Signal Booster, Internet Repeater, 1 Ethernet Port",6.42%,8.17%
Amazon.com,corner shelf,793,B01N07EFE1,"Corner Shelf, Greenco 5 Tier Floating Shelves for Wall, Easy-to-Assemble Wall Mount Corner Shelves for Bedrooms and Living Rooms, White Finish",9.85%,9.41%,B00BGNI6IS,"Furinno Turn-N-Tube 5 Tier Corner Display Rack Multipurpose Shelving Unit, 1-Pack, Dark Cherry/Black",5.75%,6.52%,B083CZD5FK,"Evron Corner Mounting Shelf,Easy to Install Wall Corner Shelf,Set of 2 (Black Aluminum Shelves with Bendable Point)",3.99%,6.24%
Amazon.com,boho decor,794,B09KGVJNRW,"86PCS Natural Dried Pampas Grass Bouquet,Boho Home Decor Bouquet, Phragmites Dried Flowers,Bouquet for Wedding Floral Arrangements Home Decorations",6.39%,8.70%,B09BLB3BFM,Honiway Wall Mirror Decorative 12 inch Rustic Wood Mirror Sunburst Boho Mirror for Entryway Bedroom Living Room Carbonized Black,4.30%,5.03%,B09XMS429Z,9 Pcs Boho Basket Wall Decals Round Wall Sticker Modern Peel and Stick Wall Decals Removable Boho Wall Decal Adhesive Boho Nursery Wall Decor for Bedroom Living Room Office Nursery Wall Decorations (Classic),3.82%,2.75%
Amazon.com,thermos,795,B08JWKYBZZ,"THERMOS Stainless King Vacuum-Insulated Food Jar with Spoon, 16 Ounce, Midnight Blue",10.03%,10.35%,B00DAPQV0K,"THERMOS FUNTAINER 12 Ounce Stainless Steel Vacuum Insulated Kids Straw Bottle, Blue",5.81%,6.11%,B00DAPQT3O,"THERMOS FUNTAINER 12 Ounce Stainless Steel Vacuum Insulated Kids Straw Bottle, Pink",5.15%,3.77%
Amazon.com,shower curtain hooks,796,B08722NDZ9,"Goowin Shower Curtain Hooks, 12 Pcs Shower Curtain Rings, Stainless Steel Roller Rust-Resistant Balance Sliding Anti-Drop Double Shower Hooks for Curtain Bathroom Shower Curtains (Black)",9.02%,8.86%,B081YQBPSS,"Titanker Shower Curtain Hooks Rings, Rust-Resistant Metal Double Glide Shower Hooks for Bathroom Shower Rods Curtains, Set of 12 Hooks - Nickel",8.33%,9.67%,B01GC1TLQ4,"Uigos Shower Curtain Rings for Bathroom - Stainless Steel, Set of 12, Chrome",8.19%,10.76%
Amazon.com,coffee grinder,797,B00004S9CY,"Cuisinart DCG-20BKN Grinder Coffee Grinder1, Blade, BLACK",14.59%,20.62%,B07Z8G97PY,"BLACK+DECKER Coffee Grinder One Touch Push-Button Control, 2/3 Cup Bean Capacity, Stainless Steel",10.65%,13.20%,B07P7XF53S,"Kaffe Coffee Grinder Electric - Spice Grinder w/ Cleaning Brush, Easy On/Off - Perfect for Espresso, Herbs, Spices, Nuts, Grain - 3.5oz / 14 Cup. Black",10.05%,9.36%
Amazon.com,first aid kit,798,B000069EYA,First Aid Only 298 Piece All-Purpose First Aid Emergency Kit,24.18%,28.34%,B08HHK3BXN,Small-Waterproof Car First-Aid Kit Emergency-Kit - 273Piece Camping Equipment for Camping Hiking Home Travel YIDERBO,9.98%,8.64%,B08127GKPR,"Care Science First Aid Kit, 100 Pieces | Professional Use for Travel, Work, School, Home, Car, Survival, Camping, Hiking, and More",7.72%,9.60%
Amazon.com,reading glasses for women,799,B07YBHGT31,"Gaoye 5-Pack Reading Glasses Blue Light Blocking,Spring Hinge Readers for Women Men Anti Glare Filter Lightweight Eyeglasses (#5-Pack Mix Color, 1.5)",9.24%,12.20%,B08LSL8VHJ,"CCVOO 5 Pack Reading Glasses Blue Light Blocking, Filter UV Ray/Glare Computer Readers Fashion Nerd Eyeglasses Women/Men (*C1 Mix, 1.75)",4.67%,5.39%,B08YN21QYN,"Bullabulling Retro Square Reading Glasses For Women Men Fashion Oversized Frame Large lens 2.05inches (black/tortoise/blackpink, 2.0)",3.71%,2.81%
Amazon.com,bape hoodie,800,B09T3BKZNN,Imilan Shark Jaw Camo Bape Hoodie Shark Mouth Jacket Full Zip Up for Adults,15.64%,11.50%,B09W5K1PVM,Bape Hoodie Shark Jaw Camo Hoodie Shark Ape Bape Full Zip Sweatshirt,6.34%,8.62%,B09PHHRQ5N,Baonmy Ape Hoodie Men Full Zip Up Hoodie Jacket Shark Mouth Jacket Fashion Street Wear,6.20%,6.71%
Amazon.com,basketball,801,B000CD2WXS,"Champion Sports Rubber Official Basketball, Heavy Duty - Pro-Style Basketballs, Various Sizes - Premium Basketball Equipment, Indoor Outdoor - Physical Education Supplies (Size 7, Orange)",12.31%,20.55%,B09HNK6F12,WILSON NBA Authentic Series Basketballs,9.78%,7.46%,B07MH6LV4C,Senston Basketball Outdoor Indoor Rubber Basketball Ball Official Size 7 Street Basketball with Pump,7.49%,8.39%
Amazon.com,womens tops dressy casual,802,B09B1S93K7,LOLONG Womens Short/Long Sleeve Tops V Neck Chiffon Blouses Dressy Casual Lace Pom Poms Shirts,3.66%,2.38%,B08DHWCX63,"Ecrocoo Plus Size Women Summer Casual 3/4 Bell Sleeve V Neck Boho Tropical Leaf Pattern Button Down Blouses Fashion Stylish Loose Flowy Lady Shirts Tops for Work Office,Green 2XL",3.33%,2.68%,B09TCZ5QFD,LOLONG Women V Neck Tops Dressy Casual Puff Short Sleeve Blouse Lace Chiffon Pom Poms Shirts,2.29%,2.58%
Amazon.com,nintendo switch games,803,B01N1037CV,Mario Kart 8 Deluxe - Nintendo Switch,8.26%,10.47%,B01N5OKGLH,Super Smash Bros. Ultimate - Nintendo Switch,4.74%,4.28%,B09H221SH4,Kirby and the Forgotten Land - Nintendo Switch,4.65%,3.01%
Amazon.com,glue sticks,804,B0013CDGT6,"Elmer's All Purpose School Glue Sticks, Washable, 7 Gram, 30 Count",22.99%,21.50%,B003ULCZ7M,"Elmer's Disappearing Purple School Glue Sticks, Washable, 6 Grams, 12 Count",17.24%,19.48%,B00143UIC2,"Elmer's Disappearing Purple School Glue, Washable, 6 Pack, 0.21-ounce sticks",16.15%,17.31%
Amazon.com,plastic storage bins,805,B09V5MBSDX,Amazon Basics 5 Quart Stackable Plastic Storage Bins with Latching Lids- Clear/ Grey- Pack of 10,6.32%,6.19%,B09MQFRZHC,"[ 8 Pack ] Plastic Storage Baskets - Small Pantry Organization and Storage Bins - Household Organizers for Laundry Room, Bathrooms, Bedrooms, Kitchens, Cabinets, Countertop, Under Sink or On Shelves",5.06%,6.01%,B07PK1CTF6,"IRIS USA 12 Qt. Plastic Storage Bin Tote Organizing Container with Durable Lid and Secure Latching Buckles, Stackable and Nestable, 6 Pack, Pearl with Black Buckle",4.57%,5.82%
Amazon.com,clothes,806,B09KH32P31,MakeMeChic Women's Casual Drawstring Waist Sweat Shorts Running Track Shorts,8.22%,5.49%,B09H3ZWV3S,EFAN Women's Cute Hoodies Teen Girl Fall Jacket Oversized Sweatshirts Casual Drawstring Clothes Zip Up Y2K Hoodie with Pocket,6.16%,3.30%,B09QW9NDW1,OQQ Women's 3 Piece Medium Support Tank Top Ribbed Seamless Removable Cups Workout Exercise Sport Bra,4.55%,3.30%
Amazon.com,skin care,807,B07ZVXK5K9,"e.l.f. Jet Set Hydration Kit, Travel Friendly Skincare Set, Cleanser, Balm, Moisturizer, Eye Cream & Night Cream",8.48%,6.11%,B09NXS395V,"Under Eye Patches - 30 Pairs - 24K Gold Eye Mask- Puffy Eyes & Dark Circles Treatments,Reduce Under Eye Bags and Smooth Wrinkles,Eye Skin Care Pads With Collagen",8.13%,6.71%,B07QFHZZZL,The Ordinary Face Serum Set! Caffeine Solution 5%+EGCG! Hyaluronic Acid 2%+B5! Niacinamide 10% + Zinc 1%! Help Fight Visible Blemishes And Improve The Look Of Skin Texture&Radiance,7.34%,6.90%
Amazon.com,mirror full length,808,B099N7C67T,"NeuType Full Length Mirror 43x16 Large Mirror Bedroom Locker Room Standing Hanging Mirror Dressing Mirror, Black(No Stand)",15.42%,18.28%,B07J5XYFMT,"Gallery Solutions Framed Floor Free Standing Easel Full Length Mirror, 16 x 57, White",7.53%,11.08%,B092746858,"Glass Full Length Wall Mirror Tiles, 14'' x 12'' x 4PCS, Frameless Full Body Mirror Tiles for Bedroom, Full Length Mirror Wall Mounted for Home Gym, Door (Glass - 14'' x 12'' - 4PCS)",4.06%,3.60%
Amazon.com,farmhouse decor,809,B09NC1VGTW,"Rustic Farmhouse Lantern Decor - Stylish Decorative Lanterns for Your Living Room, Fireplace Mantle or Kitchen Dining Table - Modern Upscale Beauty for Your Entire Home",5.73%,5.23%,B09KGVJNRW,"86PCS Natural Dried Pampas Grass Bouquet,Boho Home Decor Bouquet, Phragmites Dried Flowers,Bouquet for Wedding Floral Arrangements Home Decorations",4.51%,4.18%,B07FDP7FSR,"FirsTime & Co.® Shiplap Farmhouse Wall Clock, American Crafted, White, 18 x 2 x 18,",4.34%,4.18%
Amazon.com,roku,810,B07WVFCVJN,Roku Express | HD Streaming Media Player with High Speed HDMI Cable and Simple Remote,32.23%,34.19%,B0916TKFF2,"Roku Express 4K+ 2021 | Streaming Media Player HD/4K/HDR with Smooth Wireless Streaming and Roku Voice Remote with TV Controls, Includes Premium HDMI® Cable",21.29%,29.16%,B09BKCDXZC,Roku Streaming Stick 4K 2021 | Streaming Device 4K/HDR/Dolby Vision with Roku Voice Remote and TV Controls,11.41%,11.02%
Amazon.com,baby swing,811,B00BBXEJ1Q,"Bright Starts Whimsical Wild Portable Compact Automatic Deluxe Baby Swing with Music and Taggies, Newborn and up",17.66%,31.42%,B08G59WRYD,"Nova Baby Swing for Infants - Motorized Portable Swing, Bluetooth Music Speaker with 10 Preset Lullabies, Remote Control, Gray - Jool Baby",7.59%,5.62%,B00PTL15D6,Graco Simple Sway Swing,6.76%,6.36%
Amazon.com,telugu movies 2022,812,B0B5W3Q5MS,Thank You,18.65%,0.00%,B0B5KDXJW7,Black (Telugu),14.71%,0.00%,B0B629Q6RL,Kaduva,12.57%,0.00%
Amazon.com,clear purse,813,B09KX6V3K4,Vorspack Clear Bag Stadium Approved - PVC Clear Purse Clear Crossbody Bag with Front Pocket for Concerts Sports Festivals - Black,6.57%,9.36%,B082SRLZPY,Vorspack Clear Purse Gift for Women Stadium Approved Clear Crossbody Bag Cute for Sports Concert Prom Party Present with Removable & Detachable Golden Chain,6.24%,5.86%,B07YWG8XVW,"COROMAY Clear Purse for Women, Clear Bag Stadium Approved, Clear Purse Handbag",4.70%,3.93%
Amazon.com,hot wheels,814,B003FW0YZG,"Hot Wheels 50-Car Pack of 1:64 Scale Vehicles Individually Packaged​, Gift for Collectors & Kids Ages 3 Years Old & Up (Styles May Vary)",8.09%,5.18%,B09CFTPDQL,"Hot Wheels 5-Pack Bundle of 15 Toy Cars, 3 Themed Packs of 5 1:64 Vehicles, Authentic Details, Realistic Deco, Gift for Collectors & Kids 3 Years & Up [Amazon Exclusive]",7.45%,6.60%,B01BMW645O,Hot Wheels 20 Car Pack - Syles May Vary,6.88%,8.27%
Amazon.com,camping chairs,815,B00BPWDMOS,Coleman Broadband Mesh Quad Camping Chair,11.87%,23.54%,B074YRN643,"Amazon Basics Folding Mesh-Back Outdoor Camping Chair With Carrying Bag - 34 x 20 x 36 Inches, Blue",7.10%,10.74%,B004C0RAC0,"Kijaro Dual Lock Portable Camping and Sports Chair, Cayman Blue Iguana",3.92%,5.69%
Amazon.com,ashwagandha,816,B09KHK2FPF,"Futurebiotics Ashwagandha Capsules Extra Strength 3000mg - Stress Relief Formula, Natural Mood Support, Stress, Focus, and Energy Support Supplement, 120 Capsules",33.40%,33.77%,B06ZYHJYD5,"Organic Ashwagandha 2,100 mg - 100 Vegan Capsules Pure Organic Ashwagandha Powder and Root Extract - Stress Relief, Mood Enhancer, Immune & Thyroid Support",15.38%,15.61%,B078K93HFD,"Organic Ashwagandha Capsules - High Potency 1300 mg: Ultimate Natural Sleep Support, Immune Support, Focus, and Energy Supplement with Black Pepper for Wellbeing and Vitality",7.10%,7.59%
Amazon.com,tennis skirt,817,B0968997S9,SANTINY Pleated Tennis Skirt for Women with 4 Pockets Women's High Waisted Athletic Golf Skorts Skirts for Running Casual,3.36%,2.12%,B08K3B5KMH,"Pleated Tennis Skirts for Women with Pockets Shorts Athletic Golf Skorts Activewear Running Workout Sports Skirt (Black, Small, s)",3.33%,3.44%,B0B67W6D9F,Skirt Women Pleated Tennis Skirt Shorts High Waisted Athletic Golf Skorts Workout Sports Yoga Skirts,2.84%,2.27%
Amazon.com,headphones wireless bluetooth,818,B08WM3LMJF,JBL Tune 510BT: Wireless On-Ear Headphones with Purebass Sound - Black,15.72%,17.34%,B07RGZ5NKS,TOZO T6 True Wireless Earbuds Bluetooth Headphones Touch Control with Wireless Charging Case IPX8 Waterproof Stereo Earphones in-Ear Built-in Mic Headset Premium Deep Bass for Sport Black,8.02%,12.30%,B09CY995KT,"Bluetooth Headphones Over-Ear, 60 Hours Playtime Foldable Lightweight Wireless Headphones Hi-Fi Stereo with 6 EQ Modes, Bass Adjustable Headset with Built-in HD Mic, FM, SD/TF for PC/Home (Black)",6.75%,6.91%
Amazon.com,batman,819,B09HZ331JP,The Batman,16.70%,23.38%,B09XC6QR6G,The Batman,15.67%,29.15%,762462167,Batman: Metal Die-Cast Bat-Signal,4.31%,0.71%
Amazon.com,iphone 13 screen protector,820,B09CFZD2TC,Pehael [2 Pack] Privacy Screen Protector for iPhone 13/iPhone 13 Pro Anti-Spy Tempered Glass Film 9H Hardness Upgrade Edge Protection Easy Installation Bubble Free [6.1 inch],53.59%,0.06%,B09CTF763F,"Ailun 2 Pack Screen Protector Compatible for iPhone 13 [6.1 inch Display]with 2 Pack Tempered Glass Camera Lens Protector,[9H Hardness]-HD",14.03%,32.63%,B09BZRM3RV,"QHOHQ 3 Pack Screen Protector Designed for iPhone 13 6.1 Inch with 3 Pack Tempered Glass Camera Lens Protector, Ultra HD, 9H Hardness, Scratch Resistant, Easy Install - Case Friendly",7.93%,17.40%
Amazon.com,knee braces for knee pain,821,B09NDGCX2Q,"NEENCA Professional Knee Brace, Compression Knee Sleeve with Patella Gel Pad & Side Stabilizers, Knee Support Bandage for Pain Relief, Medical Knee Pad for Running, Workout, Arthritis, Joint Recovery",11.89%,13.01%,B098LDMLBF,"Copper Knee Braces for Knee Pain(2 pack) - Knee Brace,Knee Compression Sleeves Support for Men & Women - Knee Pads for Running,Meniscus Tear,ACL,Arthritis,Joint Pain Relief,Working out",5.16%,5.61%,B0875SPTG2,DOUFURT Knee Brace with Side Stabilizers for Meniscus Tear Knee Pain ACL MCL Injury Recovery Adjustable Knee Support for Men and Women,4.15%,4.38%
Amazon.com,mason jars,822,B07WJBRSVS,4 Pcs Regular Mouth 32-Ounces Mason Jar with Lids and Bands Clear,11.21%,13.07%,B07N3S558V,"KAMOTA Mason Jars 16 OZ With Regular Lids and Bands, Ideal for Meal Prep, Jam, Honey, Wedding Favors, Shower Favors, DIY Magnetic Spice Jars, 12 PACK, 20 Whiteboard Labels Included",7.41%,4.83%,B097HTTNF3,"Ball Wide Mouth Mason Jars 16 oz [5 Pack] With mason jar lids and Bands, Ball mason jars 16 oz - For Canning, Fermenting, Pickling - Jar Décor - Microwave/Freeze/Dishwasher Safe + SEWANTA Jar Opener",6.27%,8.78%
Amazon.com,kindle books,823,B09JPJ833S,I'm Glad My Mom Died,9.56%,3.22%,B0B2KBS3WL,Local Girl Missing: A totally unputdownable crime thriller and mystery novel (Detective Josie Quinn Book 15),5.81%,7.81%,B09L828N58,The 6:20 Man: A Thriller,5.71%,9.38%
